no,target,t,activity,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather,call,circumplex.arousal,circumplex.valence,frequency,mood,screen,sms
31,8,3,0.04598568913376553,1130.8420000000003,8928.471999999996,347.4270000000001,18.051,0.0,0.0,42.398,526.598,0.0,0.0,246.944,0.0,1.0,0.2,1.0,150.0,7.6,14535.339999437334,0.0
32,7,0,0.10204105896824717,3442.2319999999986,2004.3470000000004,74.88000000000001,33.266,0.0,0.0,58.04899999999999,428.97200000000004,68.278,0.0,210.882,0.0,2.0,-0.4,1.0,59.0,7.6,3832.9909992218018,0.0
32,7,1,0.09192955182229205,2212.9540000000015,11360.913000000008,1101.017,38.453,0.0,0.0,63.16,1422.5479999999998,0.0,0.0,423.215,0.0,2.0,0.2,1.0,183.0,7.4,15490.269999265669,0.0
32,7,2,0.04598568913376553,1130.8420000000003,8928.471999999996,347.4270000000001,18.051,0.0,0.0,42.398,526.598,0.0,0.0,246.944,0.0,1.0,0.2,1.0,150.0,7.6,14535.339999437334,0.0
32,7,3,0.05090298819403429,1466.2709999999988,9692.133000000002,4464.974999999999,209.937,0.0,0.0,31.933,2688.536,51.184,0.0,716.1970000000001,0.0,1.0,-0.4,1.0,107.0,7.6,22086.478000164043,0.0
33,8,0,0.09192955182229205,2212.9540000000015,11360.913000000008,1101.017,38.453,0.0,0.0,63.16,1422.5479999999998,0.0,0.0,423.215,0.0,2.0,0.2,1.0,183.0,7.4,15490.269999265669,0.0
33,8,1,0.04598568913376553,1130.8420000000003,8928.471999999996,347.4270000000001,18.051,0.0,0.0,42.398,526.598,0.0,0.0,246.944,0.0,1.0,0.2,1.0,150.0,7.6,14535.339999437334,0.0
33,8,2,0.05090298819403429,1466.2709999999988,9692.133000000002,4464.974999999999,209.937,0.0,0.0,31.933,2688.536,51.184,0.0,716.1970000000001,0.0,1.0,-0.4,1.0,107.0,7.6,22086.478000164043,0.0
33,8,3,0.10906106363682745,817.6129999999997,7279.144,650.8319999999999,21.070999999999998,0.0,0.0,68.847,2227.694,63.315999999999995,0.0,347.974,0.0,2.0,-0.2,0.8,141.0,7.2,13973.941999673843,1.0
34,8,0,0.04598568913376553,1130.8420000000003,8928.471999999996,347.4270000000001,18.051,0.0,0.0,42.398,526.598,0.0,0.0,246.944,0.0,1.0,0.2,1.0,150.0,7.6,14535.339999437334,0.0
34,8,1,0.05090298819403429,1466.2709999999988,9692.133000000002,4464.974999999999,209.937,0.0,0.0,31.933,2688.536,51.184,0.0,716.1970000000001,0.0,1.0,-0.4,1.0,107.0,7.6,22086.478000164043,0.0
34,8,2,0.10906106363682745,817.6129999999997,7279.144,650.8319999999999,21.070999999999998,0.0,0.0,68.847,2227.694,63.315999999999995,0.0,347.974,0.0,2.0,-0.2,0.8,141.0,7.2,13973.941999673843,1.0
34,8,3,0.214248771624235,864.5189999999998,2567.8570000000004,125.556,27.266999999999996,0.0,0.0,46.205,2368.377,470.773,3.148,315.7629999999999,0.0,3.0,-0.2,1.0,70.0,7.6,15482.018999338148,4.0
35,8,0,0.05090298819403429,1466.2709999999988,9692.133000000002,4464.974999999999,209.937,0.0,0.0,31.933,2688.536,51.184,0.0,716.1970000000001,0.0,1.0,-0.4,1.0,107.0,7.6,22086.478000164043,0.0
35,8,1,0.10906106363682745,817.6129999999997,7279.144,650.8319999999999,21.070999999999998,0.0,0.0,68.847,2227.694,63.315999999999995,0.0,347.974,0.0,2.0,-0.2,0.8,141.0,7.2,13973.941999673843,1.0
35,8,2,0.214248771624235,864.5189999999998,2567.8570000000004,125.556,27.266999999999996,0.0,0.0,46.205,2368.377,470.773,3.148,315.7629999999999,0.0,3.0,-0.2,1.0,70.0,7.6,15482.018999338148,4.0
35,8,3,0.030478923798963695,1291.3139999999996,2431.4979999999996,1510.221,0.0,0.0,0.0,1056.684,27.47,0.0,0.0,60.337999999999994,0.0,0.0,0.0,1.0,53.0,7.5,5700.562000036243,0.0
36,7,0,0.10906106363682745,817.6129999999997,7279.144,650.8319999999999,21.070999999999998,0.0,0.0,68.847,2227.694,63.315999999999995,0.0,347.974,0.0,2.0,-0.2,0.8,141.0,7.2,13973.941999673843,1.0
36,7,1,0.214248771624235,864.5189999999998,2567.8570000000004,125.556,27.266999999999996,0.0,0.0,46.205,2368.377,470.773,3.148,315.7629999999999,0.0,3.0,-0.2,1.0,70.0,7.6,15482.018999338148,4.0
36,7,2,0.030478923798963695,1291.3139999999996,2431.4979999999996,1510.221,0.0,0.0,0.0,1056.684,27.47,0.0,0.0,60.337999999999994,0.0,0.0,0.0,1.0,53.0,7.5,5700.562000036243,0.0
36,7,3,0.0196753225383989,1312.001,4697.372000000001,1548.4379999999999,465.253,0.0,0.0,72.584,2423.933,0.0,0.0,380.193,0.0,2.0,-0.8,0.8,89.0,7.6,10807.829999685286,0.0
37,8,0,0.214248771624235,864.5189999999998,2567.8570000000004,125.556,27.266999999999996,0.0,0.0,46.205,2368.377,470.773,3.148,315.7629999999999,0.0,3.0,-0.2,1.0,70.0,7.6,15482.018999338148,4.0
37,8,1,0.030478923798963695,1291.3139999999996,2431.4979999999996,1510.221,0.0,0.0,0.0,1056.684,27.47,0.0,0.0,60.337999999999994,0.0,0.0,0.0,1.0,53.0,7.5,5700.562000036243,0.0
37,8,2,0.0196753225383989,1312.001,4697.372000000001,1548.4379999999999,465.253,0.0,0.0,72.584,2423.933,0.0,0.0,380.193,0.0,2.0,-0.8,0.8,89.0,7.6,10807.829999685286,0.0
37,8,3,0.10275824852950448,5289.913000000001,3834.644999999999,1562.5330000000004,0.0,333.305,0.0,40.471999999999994,411.485,41.982,0.0,410.436,0.0,0.0,-0.4,0.6,102.0,7.0,7873.291999101639,0.0
38,8,0,0.030478923798963695,1291.3139999999996,2431.4979999999996,1510.221,0.0,0.0,0.0,1056.684,27.47,0.0,0.0,60.337999999999994,0.0,0.0,0.0,1.0,53.0,7.5,5700.562000036243,0.0
38,8,1,0.0196753225383989,1312.001,4697.372000000001,1548.4379999999999,465.253,0.0,0.0,72.584,2423.933,0.0,0.0,380.193,0.0,2.0,-0.8,0.8,89.0,7.6,10807.829999685286,0.0
38,8,2,0.10275824852950448,5289.913000000001,3834.644999999999,1562.5330000000004,0.0,333.305,0.0,40.471999999999994,411.485,41.982,0.0,410.436,0.0,0.0,-0.4,0.6,102.0,7.0,7873.291999101639,0.0
38,8,3,0.1510514590407472,844.9630000000002,3550.6179999999995,504.862,375.022,0.0,0.0,185.78300000000002,89.16599999999998,272.798,0.0,112.295,0.0,1.0,-0.4,0.8,115.0,7.8,9175.604999065401,0.0
39,8,0,0.0196753225383989,1312.001,4697.372000000001,1548.4379999999999,465.253,0.0,0.0,72.584,2423.933,0.0,0.0,380.193,0.0,2.0,-0.8,0.8,89.0,7.6,10807.829999685286,0.0
39,8,1,0.10275824852950448,5289.913000000001,3834.644999999999,1562.5330000000004,0.0,333.305,0.0,40.471999999999994,411.485,41.982,0.0,410.436,0.0,0.0,-0.4,0.6,102.0,7.0,7873.291999101639,0.0
39,8,2,0.1510514590407472,844.9630000000002,3550.6179999999995,504.862,375.022,0.0,0.0,185.78300000000002,89.16599999999998,272.798,0.0,112.295,0.0,1.0,-0.4,0.8,115.0,7.8,9175.604999065401,0.0
39,8,3,0.03706526814765703,1876.113,8191.410000000003,470.866,1321.1039999999996,0.0,28.098,44.43,4918.942000000001,0.0,0.0,269.56899999999996,0.0,7.0,-0.4,1.0,191.0,8.0,15516.951998472214,4.0
40,8,0,0.10275824852950448,5289.913000000001,3834.644999999999,1562.5330000000004,0.0,333.305,0.0,40.471999999999994,411.485,41.982,0.0,410.436,0.0,0.0,-0.4,0.6,102.0,7.0,7873.291999101639,0.0
40,8,1,0.1510514590407472,844.9630000000002,3550.6179999999995,504.862,375.022,0.0,0.0,185.78300000000002,89.16599999999998,272.798,0.0,112.295,0.0,1.0,-0.4,0.8,115.0,7.8,9175.604999065401,0.0
40,8,2,0.03706526814765703,1876.113,8191.410000000003,470.866,1321.1039999999996,0.0,28.098,44.43,4918.942000000001,0.0,0.0,269.56899999999996,0.0,7.0,-0.4,1.0,191.0,8.0,15516.951998472214,4.0
40,8,3,0.07734101929677568,795.4359999999997,7925.917999999999,352.88800000000003,1069.748,0.0,0.0,32.443,771.266,0.0,0.0,11.083,0.0,0.0,-0.2,1.0,125.0,7.6,15088.519000768661,0.0
41,7,0,0.0,2437.0460000000003,3151.8289999999997,88.392,0.0,0.0,0.0,408.10599999999994,181.591,0.0,0.0,0.0,0.0,4.0,0.0,0.0,125.0,6.333333333333333,4902.626999616626,1.0
41,7,1,0.16806841495032573,1229.3469999999995,4518.116000000002,2511.178,0.0,0.0,0.0,103.69899999999998,103.02799999999999,0.0,0.0,0.0,0.0,4.0,0.5,0.5,133.0,6.75,10159.769001245493,0.0
41,7,2,0.2194843842554376,2604.5209999999993,3933.0809999999988,88.943,0.0,0.0,0.0,88.72200000000001,212.36399999999995,0.0,0.0,0.0,0.0,15.0,0.6,0.8,164.0,8.2,4512.4710013866425,1.0
41,7,3,0.31563175685064315,1554.558,2596.988999999999,196.13899999999998,0.0,0.0,0.0,105.536,47.815,567.165,0.0,0.0,0.0,5.0,0.4,0.4,165.0,6.8,8182.757000207906,1.0
42,8,0,0.16806841495032573,1229.3469999999995,4518.116000000002,2511.178,0.0,0.0,0.0,103.69899999999998,103.02799999999999,0.0,0.0,0.0,0.0,4.0,0.5,0.5,133.0,6.75,10159.769001245493,0.0
42,8,1,0.2194843842554376,2604.5209999999993,3933.0809999999988,88.943,0.0,0.0,0.0,88.72200000000001,212.36399999999995,0.0,0.0,0.0,0.0,15.0,0.6,0.8,164.0,8.2,4512.4710013866425,1.0
42,8,2,0.31563175685064315,1554.558,2596.988999999999,196.13899999999998,0.0,0.0,0.0,105.536,47.815,567.165,0.0,0.0,0.0,5.0,0.4,0.4,165.0,6.8,8182.757000207906,1.0
42,8,3,0.23902496021034733,1777.9770000000005,2154.3709999999996,148.18,0.0,0.0,0.0,86.857,131.598,0.0,0.0,0.0,0.0,10.0,-0.5,0.75,127.0,7.25,4360.33400130272,1.0
43,6,0,0.2194843842554376,2604.5209999999993,3933.0809999999988,88.943,0.0,0.0,0.0,88.72200000000001,212.36399999999995,0.0,0.0,0.0,0.0,15.0,0.6,0.8,164.0,8.2,4512.4710013866425,1.0
43,6,1,0.31563175685064315,1554.558,2596.988999999999,196.13899999999998,0.0,0.0,0.0,105.536,47.815,567.165,0.0,0.0,0.0,5.0,0.4,0.4,165.0,6.8,8182.757000207906,1.0
43,6,2,0.23902496021034733,1777.9770000000005,2154.3709999999996,148.18,0.0,0.0,0.0,86.857,131.598,0.0,0.0,0.0,0.0,10.0,-0.5,0.75,127.0,7.25,4360.33400130272,1.0
43,6,3,0.2896279249001075,2230.3030000000017,2858.4460000000013,459.604,0.0,0.0,0.0,37.944,388.02099999999996,442.296,0.0,0.0,0.0,10.0,-0.75,0.75,148.0,7.5,11155.850999116892,1.0
44,6,0,0.31563175685064315,1554.558,2596.988999999999,196.13899999999998,0.0,0.0,0.0,105.536,47.815,567.165,0.0,0.0,0.0,5.0,0.4,0.4,165.0,6.8,8182.757000207906,1.0
44,6,1,0.23902496021034733,1777.9770000000005,2154.3709999999996,148.18,0.0,0.0,0.0,86.857,131.598,0.0,0.0,0.0,0.0,10.0,-0.5,0.75,127.0,7.25,4360.33400130272,1.0
44,6,2,0.2896279249001075,2230.3030000000017,2858.4460000000013,459.604,0.0,0.0,0.0,37.944,388.02099999999996,442.296,0.0,0.0,0.0,10.0,-0.75,0.75,148.0,7.5,11155.850999116892,1.0
44,6,3,0.44604368683290135,1930.265999999999,1852.2560000000005,662.9110000000001,0.0,0.0,0.0,43.204,408.667,780.617,0.0,0.0,0.0,25.0,-1.0,-0.5,216.0,6.5,7589.562002897266,1.0
45,6,0,0.23902496021034733,1777.9770000000005,2154.3709999999996,148.18,0.0,0.0,0.0,86.857,131.598,0.0,0.0,0.0,0.0,10.0,-0.5,0.75,127.0,7.25,4360.33400130272,1.0
45,6,1,0.2896279249001075,2230.3030000000017,2858.4460000000013,459.604,0.0,0.0,0.0,37.944,388.02099999999996,442.296,0.0,0.0,0.0,10.0,-0.75,0.75,148.0,7.5,11155.850999116892,1.0
45,6,2,0.44604368683290135,1930.265999999999,1852.2560000000005,662.9110000000001,0.0,0.0,0.0,43.204,408.667,780.617,0.0,0.0,0.0,25.0,-1.0,-0.5,216.0,6.5,7589.562002897266,1.0
45,6,3,0.26969715703353236,894.506,1839.8989999999997,388.09799999999996,0.0,0.0,0.0,61.865,171.994,1263.189,0.0,0.0,0.0,8.0,-1.0,0.0,141.0,6.25,4528.527000665666,1.0
46,8,0,0.2896279249001075,2230.3030000000017,2858.4460000000013,459.604,0.0,0.0,0.0,37.944,388.02099999999996,442.296,0.0,0.0,0.0,10.0,-0.75,0.75,148.0,7.5,11155.850999116892,1.0
46,8,1,0.44604368683290135,1930.265999999999,1852.2560000000005,662.9110000000001,0.0,0.0,0.0,43.204,408.667,780.617,0.0,0.0,0.0,25.0,-1.0,-0.5,216.0,6.5,7589.562002897266,1.0
46,8,2,0.26969715703353236,894.506,1839.8989999999997,388.09799999999996,0.0,0.0,0.0,61.865,171.994,1263.189,0.0,0.0,0.0,8.0,-1.0,0.0,141.0,6.25,4528.527000665666,1.0
46,8,3,0.15612466250149995,1073.4960000000003,3012.181,532.013,0.0,0.0,0.0,81.80799999999999,232.80100000000002,0.0,0.0,0.0,0.0,5.0,0.2,-0.2,123.0,6.4,2766.64899945259,0.0
47,7,0,0.44604368683290135,1930.265999999999,1852.2560000000005,662.9110000000001,0.0,0.0,0.0,43.204,408.667,780.617,0.0,0.0,0.0,25.0,-1.0,-0.5,216.0,6.5,7589.562002897266,1.0
47,7,1,0.26969715703353236,894.506,1839.8989999999997,388.09799999999996,0.0,0.0,0.0,61.865,171.994,1263.189,0.0,0.0,0.0,8.0,-1.0,0.0,141.0,6.25,4528.527000665666,1.0
47,7,2,0.15612466250149995,1073.4960000000003,3012.181,532.013,0.0,0.0,0.0,81.80799999999999,232.80100000000002,0.0,0.0,0.0,0.0,5.0,0.2,-0.2,123.0,6.4,2766.64899945259,0.0
47,7,3,0.23051365485645378,2806.931,2788.7509999999997,459.58899999999994,0.0,0.0,0.0,50.375,148.447,0.0,0.0,0.0,0.0,7.0,-1.25,0.75,167.0,7.75,4637.388000011445,0.0
48,7,0,0.26969715703353236,894.506,1839.8989999999997,388.09799999999996,0.0,0.0,0.0,61.865,171.994,1263.189,0.0,0.0,0.0,8.0,-1.0,0.0,141.0,6.25,4528.527000665666,1.0
48,7,1,0.15612466250149995,1073.4960000000003,3012.181,532.013,0.0,0.0,0.0,81.80799999999999,232.80100000000002,0.0,0.0,0.0,0.0,5.0,0.2,-0.2,123.0,6.4,2766.64899945259,0.0
48,7,2,0.23051365485645378,2806.931,2788.7509999999997,459.58899999999994,0.0,0.0,0.0,50.375,148.447,0.0,0.0,0.0,0.0,7.0,-1.25,0.75,167.0,7.75,4637.388000011445,0.0
48,7,3,0.29395346240584214,1736.7440000000004,2533.849,767.1449999999999,0.0,0.0,0.0,41.95,1562.023,0.0,0.0,0.0,0.0,5.0,-1.2,0.4,158.0,7.2,6069.630000829695,0.0
49,7,0,0.15612466250149995,1073.4960000000003,3012.181,532.013,0.0,0.0,0.0,81.80799999999999,232.80100000000002,0.0,0.0,0.0,0.0,5.0,0.2,-0.2,123.0,6.4,2766.64899945259,0.0
49,7,1,0.23051365485645378,2806.931,2788.7509999999997,459.58899999999994,0.0,0.0,0.0,50.375,148.447,0.0,0.0,0.0,0.0,7.0,-1.25,0.75,167.0,7.75,4637.388000011445,0.0
49,7,2,0.29395346240584214,1736.7440000000004,2533.849,767.1449999999999,0.0,0.0,0.0,41.95,1562.023,0.0,0.0,0.0,0.0,5.0,-1.2,0.4,158.0,7.2,6069.630000829695,0.0
49,7,3,0.228849008922151,2267.1239999999993,2997.043000000002,490.78100000000006,0.0,0.0,0.0,731.8529999999998,81.366,0.0,0.0,67.16300000000001,0.0,3.0,0.0,0.5,174.0,7.25,5746.980998754502,0.0
50,7,0,0.23051365485645378,2806.931,2788.7509999999997,459.58899999999994,0.0,0.0,0.0,50.375,148.447,0.0,0.0,0.0,0.0,7.0,-1.25,0.75,167.0,7.75,4637.388000011445,0.0
50,7,1,0.29395346240584214,1736.7440000000004,2533.849,767.1449999999999,0.0,0.0,0.0,41.95,1562.023,0.0,0.0,0.0,0.0,5.0,-1.2,0.4,158.0,7.2,6069.630000829695,0.0
50,7,2,0.228849008922151,2267.1239999999993,2997.043000000002,490.78100000000006,0.0,0.0,0.0,731.8529999999998,81.366,0.0,0.0,67.16300000000001,0.0,3.0,0.0,0.5,174.0,7.25,5746.980998754502,0.0
50,7,3,0.2615983280781395,1053.115,1245.1270000000002,707.6400000000001,0.0,0.0,0.0,125.66900000000001,2717.2150000000006,0.0,0.0,0.0,0.0,8.0,-0.6,0.6,150.0,6.8,3969.5809991359715,2.0
51,7,0,0.29395346240584214,1736.7440000000004,2533.849,767.1449999999999,0.0,0.0,0.0,41.95,1562.023,0.0,0.0,0.0,0.0,5.0,-1.2,0.4,158.0,7.2,6069.630000829695,0.0
51,7,1,0.228849008922151,2267.1239999999993,2997.043000000002,490.78100000000006,0.0,0.0,0.0,731.8529999999998,81.366,0.0,0.0,67.16300000000001,0.0,3.0,0.0,0.5,174.0,7.25,5746.980998754502,0.0
51,7,2,0.2615983280781395,1053.115,1245.1270000000002,707.6400000000001,0.0,0.0,0.0,125.66900000000001,2717.2150000000006,0.0,0.0,0.0,0.0,8.0,-0.6,0.6,150.0,6.8,3969.5809991359715,2.0
51,7,3,0.4324693550603951,17416.28,2141.4889999999996,1063.268,0.0,0.0,0.0,52.841,523.8539999999999,501.6439999999999,0.0,0.0,0.0,4.0,-0.75,0.25,142.0,7.25,4403.242997646333,0.0
52,7,0,0.228849008922151,2267.1239999999993,2997.043000000002,490.78100000000006,0.0,0.0,0.0,731.8529999999998,81.366,0.0,0.0,67.16300000000001,0.0,3.0,0.0,0.5,174.0,7.25,5746.980998754502,0.0
52,7,1,0.2615983280781395,1053.115,1245.1270000000002,707.6400000000001,0.0,0.0,0.0,125.66900000000001,2717.2150000000006,0.0,0.0,0.0,0.0,8.0,-0.6,0.6,150.0,6.8,3969.5809991359715,2.0
52,7,2,0.4324693550603951,17416.28,2141.4889999999996,1063.268,0.0,0.0,0.0,52.841,523.8539999999999,501.6439999999999,0.0,0.0,0.0,4.0,-0.75,0.25,142.0,7.25,4403.242997646333,0.0
52,7,3,0.24188730879396783,772.7870000000001,1110.8560000000002,1278.594,0.0,0.0,0.0,113.22800000000001,322.901,0.0,0.0,0.0,0.0,10.0,-1.0,0.75,113.0,7.0,3937.041998863219,1.0
53,7,0,0.2615983280781395,1053.115,1245.1270000000002,707.6400000000001,0.0,0.0,0.0,125.66900000000001,2717.2150000000006,0.0,0.0,0.0,0.0,8.0,-0.6,0.6,150.0,6.8,3969.5809991359715,2.0
53,7,1,0.4324693550603951,17416.28,2141.4889999999996,1063.268,0.0,0.0,0.0,52.841,523.8539999999999,501.6439999999999,0.0,0.0,0.0,4.0,-0.75,0.25,142.0,7.25,4403.242997646333,0.0
53,7,2,0.24188730879396783,772.7870000000001,1110.8560000000002,1278.594,0.0,0.0,0.0,113.22800000000001,322.901,0.0,0.0,0.0,0.0,10.0,-1.0,0.75,113.0,7.0,3937.041998863219,1.0
53,7,3,0.15637292366427652,1186.2989999999995,2481.322,354.9650000000001,0.0,0.0,0.0,81.741,2038.631,0.0,0.0,0.0,0.0,14.0,-0.8,0.4,164.0,7.2,4774.1459991931915,2.0
54,6,0,0.4324693550603951,17416.28,2141.4889999999996,1063.268,0.0,0.0,0.0,52.841,523.8539999999999,501.6439999999999,0.0,0.0,0.0,4.0,-0.75,0.25,142.0,7.25,4403.242997646333,0.0
54,6,1,0.24188730879396783,772.7870000000001,1110.8560000000002,1278.594,0.0,0.0,0.0,113.22800000000001,322.901,0.0,0.0,0.0,0.0,10.0,-1.0,0.75,113.0,7.0,3937.041998863219,1.0
54,6,2,0.15637292366427652,1186.2989999999995,2481.322,354.9650000000001,0.0,0.0,0.0,81.741,2038.631,0.0,0.0,0.0,0.0,14.0,-0.8,0.4,164.0,7.2,4774.1459991931915,2.0
54,6,3,0.26196053218905446,2790.0139999999997,1322.6100000000001,76.976,0.0,0.0,0.0,186.413,191.12099999999998,345.20000000000005,0.0,0.0,0.0,2.0,-0.2,0.8,163.0,7.4,3297.737997055054,1.0
55,6,0,0.24188730879396783,772.7870000000001,1110.8560000000002,1278.594,0.0,0.0,0.0,113.22800000000001,322.901,0.0,0.0,0.0,0.0,10.0,-1.0,0.75,113.0,7.0,3937.041998863219,1.0
55,6,1,0.15637292366427652,1186.2989999999995,2481.322,354.9650000000001,0.0,0.0,0.0,81.741,2038.631,0.0,0.0,0.0,0.0,14.0,-0.8,0.4,164.0,7.2,4774.1459991931915,2.0
55,6,2,0.26196053218905446,2790.0139999999997,1322.6100000000001,76.976,0.0,0.0,0.0,186.413,191.12099999999998,345.20000000000005,0.0,0.0,0.0,2.0,-0.2,0.8,163.0,7.4,3297.737997055054,1.0
55,6,3,0.3191205617996335,1964.2099999999998,2942.4230000000002,1021.4540000000001,0.0,0.0,0.0,128.74400000000003,317.901,0.0,0.0,0.0,0.0,2.0,-0.6,-0.2,181.0,6.4,6883.828001737594,0.0
56,6,0,0.15637292366427652,1186.2989999999995,2481.322,354.9650000000001,0.0,0.0,0.0,81.741,2038.631,0.0,0.0,0.0,0.0,14.0,-0.8,0.4,164.0,7.2,4774.1459991931915,2.0
56,6,1,0.26196053218905446,2790.0139999999997,1322.6100000000001,76.976,0.0,0.0,0.0,186.413,191.12099999999998,345.20000000000005,0.0,0.0,0.0,2.0,-0.2,0.8,163.0,7.4,3297.737997055054,1.0
56,6,2,0.3191205617996335,1964.2099999999998,2942.4230000000002,1021.4540000000001,0.0,0.0,0.0,128.74400000000003,317.901,0.0,0.0,0.0,0.0,2.0,-0.6,-0.2,181.0,6.4,6883.828001737594,0.0
56,6,3,0.3225058399099886,1269.299000000001,3595.431,548.787,0.0,0.0,0.0,56.13199999999999,122.42099999999999,318.294,0.0,0.0,0.0,2.0,-0.25,0.0,187.0,5.75,6814.300000905989,0.0
57,7,0,0.26196053218905446,2790.0139999999997,1322.6100000000001,76.976,0.0,0.0,0.0,186.413,191.12099999999998,345.20000000000005,0.0,0.0,0.0,2.0,-0.2,0.8,163.0,7.4,3297.737997055054,1.0
57,7,1,0.3191205617996335,1964.2099999999998,2942.4230000000002,1021.4540000000001,0.0,0.0,0.0,128.74400000000003,317.901,0.0,0.0,0.0,0.0,2.0,-0.6,-0.2,181.0,6.4,6883.828001737594,0.0
57,7,2,0.3225058399099886,1269.299000000001,3595.431,548.787,0.0,0.0,0.0,56.13199999999999,122.42099999999999,318.294,0.0,0.0,0.0,2.0,-0.25,0.0,187.0,5.75,6814.300000905989,0.0
57,7,3,0.22727035660896044,1121.6890000000003,2809.436,809.7279999999998,0.0,0.0,0.0,148.852,141.32000000000002,0.0,0.0,0.0,0.0,5.0,-1.2,0.2,151.0,6.4,3653.3700008392334,0.0
58,4,0,0.3191205617996335,1964.2099999999998,2942.4230000000002,1021.4540000000001,0.0,0.0,0.0,128.74400000000003,317.901,0.0,0.0,0.0,0.0,2.0,-0.6,-0.2,181.0,6.4,6883.828001737594,0.0
58,4,1,0.3225058399099886,1269.299000000001,3595.431,548.787,0.0,0.0,0.0,56.13199999999999,122.42099999999999,318.294,0.0,0.0,0.0,2.0,-0.25,0.0,187.0,5.75,6814.300000905989,0.0
58,4,2,0.22727035660896044,1121.6890000000003,2809.436,809.7279999999998,0.0,0.0,0.0,148.852,141.32000000000002,0.0,0.0,0.0,0.0,5.0,-1.2,0.2,151.0,6.4,3653.3700008392334,0.0
58,4,3,0.3219197224805253,1957.0869999999986,2309.6589999999997,794.484,0.0,0.0,0.0,100.89699999999999,258.611,388.071,0.0,0.0,0.0,9.0,0.0,0.6,189.0,7.4,13067.926001548765,1.0
59,7,0,0.3225058399099886,1269.299000000001,3595.431,548.787,0.0,0.0,0.0,56.13199999999999,122.42099999999999,318.294,0.0,0.0,0.0,2.0,-0.25,0.0,187.0,5.75,6814.300000905989,0.0
59,7,1,0.22727035660896044,1121.6890000000003,2809.436,809.7279999999998,0.0,0.0,0.0,148.852,141.32000000000002,0.0,0.0,0.0,0.0,5.0,-1.2,0.2,151.0,6.4,3653.3700008392334,0.0
59,7,2,0.3219197224805253,1957.0869999999986,2309.6589999999997,794.484,0.0,0.0,0.0,100.89699999999999,258.611,388.071,0.0,0.0,0.0,9.0,0.0,0.6,189.0,7.4,13067.926001548765,1.0
59,7,3,0.21520952016085246,576.3849999999999,1224.322,618.9800000000002,0.0,0.0,0.0,30.011000000000003,391.5420000000001,0.0,0.0,0.0,0.0,6.0,-1.0,-1.25,88.0,4.5,3649.967998504639,0.0
60,6,0,0.22727035660896044,1121.6890000000003,2809.436,809.7279999999998,0.0,0.0,0.0,148.852,141.32000000000002,0.0,0.0,0.0,0.0,5.0,-1.2,0.2,151.0,6.4,3653.3700008392334,0.0
60,6,1,0.3219197224805253,1957.0869999999986,2309.6589999999997,794.484,0.0,0.0,0.0,100.89699999999999,258.611,388.071,0.0,0.0,0.0,9.0,0.0,0.6,189.0,7.4,13067.926001548765,1.0
60,6,2,0.21520952016085246,576.3849999999999,1224.322,618.9800000000002,0.0,0.0,0.0,30.011000000000003,391.5420000000001,0.0,0.0,0.0,0.0,6.0,-1.0,-1.25,88.0,4.5,3649.967998504639,0.0
60,6,3,0.1365237343960996,1482.9479999999999,3761.179000000001,737.916,0.0,0.0,0.0,106.148,2008.184,0.0,0.0,0.0,0.0,2.0,0.0,0.6,157.0,6.8,6366.526998281478,0.0
61,7,0,0.3219197224805253,1957.0869999999986,2309.6589999999997,794.484,0.0,0.0,0.0,100.89699999999999,258.611,388.071,0.0,0.0,0.0,9.0,0.0,0.6,189.0,7.4,13067.926001548765,1.0
61,7,1,0.21520952016085246,576.3849999999999,1224.322,618.9800000000002,0.0,0.0,0.0,30.011000000000003,391.5420000000001,0.0,0.0,0.0,0.0,6.0,-1.0,-1.25,88.0,4.5,3649.967998504639,0.0
61,7,2,0.1365237343960996,1482.9479999999999,3761.179000000001,737.916,0.0,0.0,0.0,106.148,2008.184,0.0,0.0,0.0,0.0,2.0,0.0,0.6,157.0,6.8,6366.526998281478,0.0
61,7,3,0.261951037621564,1184.7779999999993,2265.8549999999996,193.47999999999996,0.0,0.0,0.0,134.434,636.2529999999999,0.0,0.0,0.0,0.0,10.0,-0.25,0.5,163.0,6.25,4079.151999473573,1.0
62,7,0,0.21520952016085246,576.3849999999999,1224.322,618.9800000000002,0.0,0.0,0.0,30.011000000000003,391.5420000000001,0.0,0.0,0.0,0.0,6.0,-1.0,-1.25,88.0,4.5,3649.967998504639,0.0
62,7,1,0.1365237343960996,1482.9479999999999,3761.179000000001,737.916,0.0,0.0,0.0,106.148,2008.184,0.0,0.0,0.0,0.0,2.0,0.0,0.6,157.0,6.8,6366.526998281478,0.0
