no,target,t,activity,call,circumplex.arousal,circumplex.valence,frequency,mood,screen,sms,util_apps,com_other_apps,entertain_apps
52,7,2,0.4324693550603951,4.0,-0.75,0.25,142.0,7.25,4403.242997646333,0.0,18441.778,2194.33,1063.268
52,7,3,0.2418873087939678,10.0,-1.0,0.75,113.0,7.0,3937.041998863219,1.0,1095.688,1224.0840000000003,1278.594
53,7,0,0.2615983280781395,8.0,-0.6,0.6,150.0,6.8,3969.580999135972,2.0,3770.330000000001,1370.7960000000003,707.6400000000001
53,7,1,0.4324693550603951,4.0,-0.75,0.25,142.0,7.25,4403.242997646333,0.0,18441.778,2194.33,1063.268
53,7,2,0.2418873087939678,10.0,-1.0,0.75,113.0,7.0,3937.041998863219,1.0,1095.688,1224.0840000000003,1278.594
53,7,3,0.1563729236642765,14.0,-0.8,0.4,164.0,7.2,4774.145999193192,2.0,3224.9299999999994,2563.063,354.9650000000001
54,6,0,0.4324693550603951,4.0,-0.75,0.25,142.0,7.25,4403.242997646333,0.0,18441.778,2194.33,1063.268
54,6,1,0.2418873087939678,10.0,-1.0,0.75,113.0,7.0,3937.041998863219,1.0,1095.688,1224.0840000000003,1278.594
54,6,2,0.1563729236642765,14.0,-0.8,0.4,164.0,7.2,4774.145999193192,2.0,3224.9299999999994,2563.063,354.9650000000001
54,6,3,0.2619605321890544,2.0,-0.2,0.8,163.0,7.4,3297.737997055054,1.0,3326.335,1509.023,76.976
55,6,0,0.2418873087939678,10.0,-1.0,0.75,113.0,7.0,3937.041998863219,1.0,1095.688,1224.0840000000003,1278.594
55,6,1,0.1563729236642765,14.0,-0.8,0.4,164.0,7.2,4774.145999193192,2.0,3224.9299999999994,2563.063,354.9650000000001
55,6,2,0.2619605321890544,2.0,-0.2,0.8,163.0,7.4,3297.737997055054,1.0,3326.335,1509.023,76.976
55,6,3,0.3191205617996335,2.0,-0.6,-0.2,181.0,6.4,6883.828001737594,0.0,2282.111,3071.167,1021.454
56,6,0,0.1563729236642765,14.0,-0.8,0.4,164.0,7.2,4774.145999193192,2.0,3224.9299999999994,2563.063,354.9650000000001
56,6,1,0.2619605321890544,2.0,-0.2,0.8,163.0,7.4,3297.737997055054,1.0,3326.335,1509.023,76.976
56,6,2,0.3191205617996335,2.0,-0.6,-0.2,181.0,6.4,6883.828001737594,0.0,2282.111,3071.167,1021.454
56,6,3,0.3225058399099886,2.0,-0.25,0.0,187.0,5.75,6814.300000905989,0.0,1710.014000000001,3651.563,548.787
57,7,0,0.2619605321890544,2.0,-0.2,0.8,163.0,7.4,3297.737997055054,1.0,3326.335,1509.023,76.976
57,7,1,0.3191205617996335,2.0,-0.6,-0.2,181.0,6.4,6883.828001737594,0.0,2282.111,3071.167,1021.454
57,7,2,0.3225058399099886,2.0,-0.25,0.0,187.0,5.75,6814.300000905989,0.0,1710.014000000001,3651.563,548.787
57,7,3,0.2272703566089604,5.0,-1.2,0.2,151.0,6.4,3653.3700008392334,0.0,1263.0090000000002,2958.288,809.7279999999998
58,4,0,0.3191205617996335,2.0,-0.6,-0.2,181.0,6.4,6883.828001737594,0.0,2282.111,3071.167,1021.454
58,4,1,0.3225058399099886,2.0,-0.25,0.0,187.0,5.75,6814.300000905989,0.0,1710.014000000001,3651.563,548.787
58,4,2,0.2272703566089604,5.0,-1.2,0.2,151.0,6.4,3653.3700008392334,0.0,1263.0090000000002,2958.288,809.7279999999998
58,4,3,0.3219197224805253,9.0,0.0,0.6,189.0,7.4,13067.926001548763,1.0,2603.7689999999984,2410.556,794.484
59,7,0,0.3225058399099886,2.0,-0.25,0.0,187.0,5.75,6814.300000905989,0.0,1710.014000000001,3651.563,548.787
59,7,1,0.2272703566089604,5.0,-1.2,0.2,151.0,6.4,3653.3700008392334,0.0,1263.0090000000002,2958.288,809.7279999999998
59,7,2,0.3219197224805253,9.0,0.0,0.6,189.0,7.4,13067.926001548763,1.0,2603.7689999999984,2410.556,794.484
59,7,3,0.2152095201608524,6.0,-1.0,-1.25,88.0,4.5,3649.967998504639,0.0,967.9269999999999,1254.3329999999999,618.9800000000002
60,6,0,0.2272703566089604,5.0,-1.2,0.2,151.0,6.4,3653.3700008392334,0.0,1263.0090000000002,2958.288,809.7279999999998
60,6,1,0.3219197224805253,9.0,0.0,0.6,189.0,7.4,13067.926001548763,1.0,2603.7689999999984,2410.556,794.484
60,6,2,0.2152095201608524,6.0,-1.0,-1.25,88.0,4.5,3649.967998504639,0.0,967.9269999999999,1254.3329999999999,618.9800000000002
60,6,3,0.1365237343960996,2.0,0.0,0.6,157.0,6.8,6366.526998281478,0.0,3491.132,3867.327000000001,737.916
61,7,0,0.3219197224805253,9.0,0.0,0.6,189.0,7.4,13067.926001548763,1.0,2603.7689999999984,2410.556,794.484
61,7,1,0.2152095201608524,6.0,-1.0,-1.25,88.0,4.5,3649.967998504639,0.0,967.9269999999999,1254.3329999999999,618.9800000000002
61,7,2,0.1365237343960996,2.0,0.0,0.6,157.0,6.8,6366.526998281478,0.0,3491.132,3867.327000000001,737.916
61,7,3,0.261951037621564,10.0,-0.25,0.5,163.0,6.25,4079.151999473573,1.0,1821.030999999999,2400.289,193.48
62,7,0,0.2152095201608524,6.0,-1.0,-1.25,88.0,4.5,3649.967998504639,0.0,967.9269999999999,1254.3329999999999,618.9800000000002
62,7,1,0.1365237343960996,2.0,0.0,0.6,157.0,6.8,6366.526998281478,0.0,3491.132,3867.327000000001,737.916
62,7,2,0.261951037621564,10.0,-0.25,0.5,163.0,6.25,4079.151999473573,1.0,1821.030999999999,2400.289,193.48
62,7,3,0.2472098480448902,12.0,-0.5,0.25,161.0,7.25,5757.426000595092,1.0,1721.3429999999998,2316.941999999999,627.2359999999999
63,6,0,0.1365237343960996,2.0,0.0,0.6,157.0,6.8,6366.526998281478,0.0,3491.132,3867.327000000001,737.916
63,6,1,0.261951037621564,10.0,-0.25,0.5,163.0,6.25,4079.151999473573,1.0,1821.030999999999,2400.289,193.48
63,6,2,0.2472098480448902,12.0,-0.5,0.25,161.0,7.25,5757.426000595092,1.0,1721.3429999999998,2316.941999999999,627.2359999999999
63,6,3,0.2607506038432932,1.0,0.25,0.75,165.0,7.25,7844.238998651504,1.0,2397.417,2867.451,695.324
64,6,0,0.261951037621564,10.0,-0.25,0.5,163.0,6.25,4079.151999473573,1.0,1821.030999999999,2400.289,193.48
64,6,1,0.2472098480448902,12.0,-0.5,0.25,161.0,7.25,5757.426000595092,1.0,1721.3429999999998,2316.941999999999,627.2359999999999
64,6,2,0.2607506038432932,1.0,0.25,0.75,165.0,7.25,7844.238998651504,1.0,2397.417,2867.451,695.324
64,6,3,0.4244814273084368,7.0,-0.5,0.5,202.0,6.5,5810.030001163483,1.0,2498.7659999999996,2479.9209999999994,700.7239999999999
65,7,0,0.2472098480448902,12.0,-0.5,0.25,161.0,7.25,5757.426000595092,1.0,1721.3429999999998,2316.941999999999,627.2359999999999
65,7,1,0.2607506038432932,1.0,0.25,0.75,165.0,7.25,7844.238998651504,1.0,2397.417,2867.451,695.324
65,7,2,0.4244814273084368,7.0,-0.5,0.5,202.0,6.5,5810.030001163483,1.0,2498.7659999999996,2479.9209999999994,700.7239999999999
65,7,3,0.3783017333120428,6.0,-2.0,-1.0,137.0,6.0,3658.8190011978154,1.0,2353.030999999999,1527.7830000000001,0.0
66,8,0,0.2607506038432932,1.0,0.25,0.75,165.0,7.25,7844.238998651504,1.0,2397.417,2867.451,695.324
66,8,1,0.4244814273084368,7.0,-0.5,0.5,202.0,6.5,5810.030001163483,1.0,2498.7659999999996,2479.9209999999994,700.7239999999999
66,8,2,0.3783017333120428,6.0,-2.0,-1.0,137.0,6.0,3658.8190011978154,1.0,2353.030999999999,1527.7830000000001,0.0
66,8,3,0.2898201182827999,1.0,-0.6,0.4,104.0,7.2,2174.870997667313,0.0,793.6299999999999,934.3309999999998,371.5200000000001
67,7,0,0.4244814273084368,7.0,-0.5,0.5,202.0,6.5,5810.030001163483,1.0,2498.7659999999996,2479.9209999999994,700.7239999999999
67,7,1,0.3783017333120428,6.0,-2.0,-1.0,137.0,6.0,3658.8190011978154,1.0,2353.030999999999,1527.7830000000001,0.0
67,7,2,0.2898201182827999,1.0,-0.6,0.4,104.0,7.2,2174.870997667313,0.0,793.6299999999999,934.3309999999998,371.5200000000001
67,7,3,0.1870740501721279,8.0,0.75,1.0,96.0,8.0,2773.043000936509,7.0,951.2769999999998,1843.659,95.772
68,7,0,0.3783017333120428,6.0,-2.0,-1.0,137.0,6.0,3658.8190011978154,1.0,2353.030999999999,1527.7830000000001,0.0
68,7,1,0.2898201182827999,1.0,-0.6,0.4,104.0,7.2,2174.870997667313,0.0,793.6299999999999,934.3309999999998,371.5200000000001
68,7,2,0.1870740501721279,8.0,0.75,1.0,96.0,8.0,2773.043000936509,7.0,951.2769999999998,1843.659,95.772
68,7,3,0.1736288831786874,14.0,-0.5,0.5,18.0,7.25,701.2870004177096,1.0,123.65200000000002,445.917,19.658
69,6,0,0.2898201182827999,1.0,-0.6,0.4,104.0,7.2,2174.870997667313,0.0,793.6299999999999,934.3309999999998,371.5200000000001
69,6,1,0.1870740501721279,8.0,0.75,1.0,96.0,8.0,2773.043000936509,7.0,951.2769999999998,1843.659,95.772
69,6,2,0.1736288831786874,14.0,-0.5,0.5,18.0,7.25,701.2870004177096,1.0,123.65200000000002,445.917,19.658
69,6,3,0.3532763532763534,16.0,-0.3333333333333333,0.3333333333333333,4.0,6.666666666666667,109.28399968147278,1.0,125.133,0.0,0.0
70,6,0,0.1870740501721279,8.0,0.75,1.0,96.0,8.0,2773.043000936509,7.0,951.2769999999998,1843.659,95.772
70,6,1,0.1736288831786874,14.0,-0.5,0.5,18.0,7.25,701.2870004177096,1.0,123.65200000000002,445.917,19.658
70,6,2,0.3532763532763534,16.0,-0.3333333333333333,0.3333333333333333,4.0,6.666666666666667,109.28399968147278,1.0,125.133,0.0,0.0
70,6,3,0.4700854700854705,10.0,0.25,0.0,3.0,6.5,41.23499965667722,7.0,2.007,37.601,0.0
71,6,0,0.1736288831786874,14.0,-0.5,0.5,18.0,7.25,701.2870004177096,1.0,123.65200000000002,445.917,19.658
71,6,1,0.3532763532763534,16.0,-0.3333333333333333,0.3333333333333333,4.0,6.666666666666667,109.28399968147278,1.0,125.133,0.0,0.0
71,6,2,0.4700854700854705,10.0,0.25,0.0,3.0,6.5,41.23499965667722,7.0,2.007,37.601,0.0
71,6,3,0.2653549078740175,3.0,0.0,0.0,130.75675675675674,6.5,4743.092513522586,1.9285714285714288,2809.4240938228436,2314.687977880184,563.17596875
72,5,0,0.3532763532763534,16.0,-0.3333333333333333,0.3333333333333333,4.0,6.666666666666667,109.28399968147278,1.0,125.133,0.0,0.0
72,5,1,0.4700854700854705,10.0,0.25,0.0,3.0,6.5,41.23499965667722,7.0,2.007,37.601,0.0
72,5,2,0.2653549078740175,3.0,0.0,0.0,130.75675675675674,6.5,4743.092513522586,1.9285714285714288,2809.4240938228436,2314.687977880184,563.17596875
72,5,3,0.5,1.0,-0.6666666666666666,-0.3333333333333333,2.0,5.666666666666667,187.3220000267031,0.0,10.09,72.341,0.0
73,6,0,0.4700854700854705,10.0,0.25,0.0,3.0,6.5,41.23499965667722,7.0,2.007,37.601,0.0
73,6,1,0.2653549078740175,3.0,0.0,0.0,130.75675675675674,6.5,4743.092513522586,1.9285714285714288,2809.4240938228436,2314.687977880184,563.17596875
73,6,2,0.5,1.0,-0.6666666666666666,-0.3333333333333333,2.0,5.666666666666667,187.3220000267031,0.0,10.09,72.341,0.0
73,6,3,0.2653549078740175,9.0,-0.6666666666666666,0.0,130.75675675675674,5.0,4743.092513522586,3.0,2809.4240938228436,2314.687977880184,563.17596875
74,6,0,0.2653549078740175,3.0,0.0,0.0,130.75675675675674,6.5,4743.092513522586,1.9285714285714288,2809.4240938228436,2314.687977880184,563.17596875
74,6,1,0.5,1.0,-0.6666666666666666,-0.3333333333333333,2.0,5.666666666666667,187.3220000267031,0.0,10.09,72.341,0.0
74,6,2,0.2653549078740175,9.0,-0.6666666666666666,0.0,130.75675675675674,5.0,4743.092513522586,3.0,2809.4240938228436,2314.687977880184,563.17596875
74,6,3,0.2653549078740175,8.0,-0.5,-0.5,130.75675675675674,5.5,4743.092513522586,1.9285714285714288,2809.4240938228436,2314.687977880184,563.17596875
75,6,0,0.5,1.0,-0.6666666666666666,-0.3333333333333333,2.0,5.666666666666667,187.3220000267031,0.0,10.09,72.341,0.0
75,6,1,0.2653549078740175,9.0,-0.6666666666666666,0.0,130.75675675675674,5.0,4743.092513522586,3.0,2809.4240938228436,2314.687977880184,563.17596875
75,6,2,0.2653549078740175,8.0,-0.5,-0.5,130.75675675675674,5.5,4743.092513522586,1.9285714285714288,2809.4240938228436,2314.687977880184,563.17596875
75,6,3,0.075,15.0,-1.3333333333333333,-0.3333333333333333,2.0,5.666666666666667,13.08000016212468,2.0,106.887,0.0,0.0
76,7,0,0.2653549078740175,9.0,-0.6666666666666666,0.0,130.75675675675674,5.0,4743.092513522586,3.0,2809.4240938228436,2314.687977880184,563.17596875
76,7,1,0.2653549078740175,8.0,-0.5,-0.5,130.75675675675674,5.5,4743.092513522586,1.9285714285714288,2809.4240938228436,2314.687977880184,563.17596875
76,7,2,0.075,15.0,-1.3333333333333333,-0.3333333333333333,2.0,5.666666666666667,13.08000016212468,2.0,106.887,0.0,0.0
76,7,3,0.142857142857143,7.0,0.0,0.5,130.75675675675674,5.5,4743.092513522586,1.0,2809.4240938228436,2314.687977880184,563.17596875
77,8,0,0.0,5.0,1.0,2.0,50.0,9.0,1664.9540009498596,2.0,178.10100000000003,2268.327,946.017
77,8,1,0.1913883086450861,8.0,0.8,1.0,72.0,7.8,2643.5370004177103,1.0,654.983,547.711,3915.524
77,8,2,0.1002466983942116,1.0,-0.2,1.2,117.0,8.2,5048.337000608444,1.0,1011.1970000000001,1754.6509999999996,1741.3910000000003
77,8,3,0.090740222421567,3.0,-0.6,1.4,125.0,7.8,6248.045999526978,0.0,338.98800000000006,3133.3529999999982,3908.043
78,8,0,0.1913883086450861,8.0,0.8,1.0,72.0,7.8,2643.5370004177103,1.0,654.983,547.711,3915.524
78,8,1,0.1002466983942116,1.0,-0.2,1.2,117.0,8.2,5048.337000608444,1.0,1011.1970000000001,1754.6509999999996,1741.3910000000003
78,8,2,0.090740222421567,3.0,-0.6,1.4,125.0,7.8,6248.045999526978,0.0,338.98800000000006,3133.3529999999982,3908.043
78,8,3,0.1327682855234919,6.0,-0.4,1.2,134.0,7.8,3791.112000226975,1.0,1709.2810000000002,1438.728,1351.4160000000004
79,8,0,0.1002466983942116,1.0,-0.2,1.2,117.0,8.2,5048.337000608444,1.0,1011.1970000000001,1754.6509999999996,1741.3910000000003
79,8,1,0.090740222421567,3.0,-0.6,1.4,125.0,7.8,6248.045999526978,0.0,338.98800000000006,3133.3529999999982,3908.043
79,8,2,0.1327682855234919,6.0,-0.4,1.2,134.0,7.8,3791.112000226975,1.0,1709.2810000000002,1438.728,1351.4160000000004
79,8,3,0.091153201140304,1.0,0.5,1.0,126.0,8.25,3985.9769988059993,0.0,246.953,1367.4689999999994,2355.873
80,8,0,0.090740222421567,3.0,-0.6,1.4,125.0,7.8,6248.045999526978,0.0,338.98800000000006,3133.3529999999982,3908.043
80,8,1,0.1327682855234919,6.0,-0.4,1.2,134.0,7.8,3791.112000226975,1.0,1709.2810000000002,1438.728,1351.4160000000004
80,8,2,0.091153201140304,1.0,0.5,1.0,126.0,8.25,3985.9769988059993,0.0,246.953,1367.4689999999994,2355.873
80,8,3,0.1031957536987308,3.0,0.25,0.5,89.0,7.75,3275.632001638411,1.0,619.2629999999999,991.6940000000004,1653.7570000000003
81,9,0,0.1327682855234919,6.0,-0.4,1.2,134.0,7.8,3791.112000226975,1.0,1709.2810000000002,1438.728,1351.4160000000004
81,9,1,0.091153201140304,1.0,0.5,1.0,126.0,8.25,3985.9769988059993,0.0,246.953,1367.4689999999994,2355.873
81,9,2,0.1031957536987308,3.0,0.25,0.5,89.0,7.75,3275.632001638411,1.0,619.2629999999999,991.6940000000004,1653.7570000000003
81,9,3,0.1046792879790665,3.0,-0.5,1.5,113.0,8.0,3250.441998243332,0.0,394.564,1187.2549999999999,3351.790999999999
82,8,0,0.091153201140304,1.0,0.5,1.0,126.0,8.25,3985.9769988059993,0.0,246.953,1367.4689999999994,2355.873
82,8,1,0.1031957536987308,3.0,0.25,0.5,89.0,7.75,3275.632001638411,1.0,619.2629999999999,991.6940000000004,1653.7570000000003
82,8,2,0.1046792879790665,3.0,-0.5,1.5,113.0,8.0,3250.441998243332,0.0,394.564,1187.2549999999999,3351.790999999999
82,8,3,0.1633773377586506,0.0,-0.2,1.6,52.0,8.6,2261.391000509263,1.0,68.681,257.353,2529.2280000000005
83,7,0,0.1031957536987308,3.0,0.25,0.5,89.0,7.75,3275.632001638411,1.0,619.2629999999999,991.6940000000004,1653.7570000000003
83,7,1,0.1046792879790665,3.0,-0.5,1.5,113.0,8.0,3250.441998243332,0.0,394.564,1187.2549999999999,3351.790999999999
83,7,2,0.1633773377586506,0.0,-0.2,1.6,52.0,8.6,2261.391000509263,1.0,68.681,257.353,2529.2280000000005
83,7,3,0.1646507152666788,1.0,-0.2,1.0,102.0,8.4,3568.718999385834,0.0,106.375,1409.6770000000006,2039.814
84,8,0,0.1046792879790665,3.0,-0.5,1.5,113.0,8.0,3250.441998243332,0.0,394.564,1187.2549999999999,3351.790999999999
84,8,1,0.1633773377586506,0.0,-0.2,1.6,52.0,8.6,2261.391000509263,1.0,68.681,257.353,2529.2280000000005
84,8,2,0.1646507152666788,1.0,-0.2,1.0,102.0,8.4,3568.718999385834,0.0,106.375,1409.6770000000006,2039.814
84,8,3,0.0836335845955086,3.0,0.4,0.6,123.0,7.4,9398.243999958037,1.0,2127.647,4511.470999999997,1699.4680000000003
85,7,0,0.1633773377586506,0.0,-0.2,1.6,52.0,8.6,2261.391000509263,1.0,68.681,257.353,2529.2280000000005
85,7,1,0.1646507152666788,1.0,-0.2,1.0,102.0,8.4,3568.718999385834,0.0,106.375,1409.6770000000006,2039.814
85,7,2,0.0836335845955086,3.0,0.4,0.6,123.0,7.4,9398.243999958037,1.0,2127.647,4511.470999999997,1699.4680000000003
85,7,3,0.097414340146311,2.0,0.4,0.4,88.0,7.6,3205.793999433517,0.0,664.794,915.0319999999999,1626.554
86,8,0,0.1646507152666788,1.0,-0.2,1.0,102.0,8.4,3568.718999385834,0.0,106.375,1409.6770000000006,2039.814
86,8,1,0.0836335845955086,3.0,0.4,0.6,123.0,7.4,9398.243999958037,1.0,2127.647,4511.470999999997,1699.4680000000003
86,8,2,0.097414340146311,2.0,0.4,0.4,88.0,7.6,3205.793999433517,0.0,664.794,915.0319999999999,1626.554
86,8,3,0.0786881382869165,2.0,0.2,0.6,104.0,7.4,3364.240000724794,0.0,992.4809999999998,919.4000000000001,1981.5039999999997
87,8,0,0.0836335845955086,3.0,0.4,0.6,123.0,7.4,9398.243999958037,1.0,2127.647,4511.470999999997,1699.4680000000003
87,8,1,0.097414340146311,2.0,0.4,0.4,88.0,7.6,3205.793999433517,0.0,664.794,915.0319999999999,1626.554
87,8,2,0.0786881382869165,2.0,0.2,0.6,104.0,7.4,3364.240000724794,0.0,992.4809999999998,919.4000000000001,1981.5039999999997
87,8,3,0.0836364543999837,1.0,0.0,1.0,81.0,7.8,2312.74599981308,0.0,19708.257999999998,776.4209999999998,2093.1600000000008
88,8,0,0.097414340146311,2.0,0.4,0.4,88.0,7.6,3205.793999433517,0.0,664.794,915.0319999999999,1626.554
88,8,1,0.0786881382869165,2.0,0.2,0.6,104.0,7.4,3364.240000724794,0.0,992.4809999999998,919.4000000000001,1981.5039999999997
88,8,2,0.0836364543999837,1.0,0.0,1.0,81.0,7.8,2312.74599981308,0.0,19708.257999999998,776.4209999999998,2093.1600000000008
88,8,3,0.0871065604162596,0.0,0.2,1.4,77.0,7.8,3231.443998813628,3.0,986.049,1706.761,1371.5649999999998
89,7,0,0.0786881382869165,2.0,0.2,0.6,104.0,7.4,3364.240000724794,0.0,992.4809999999998,919.4000000000001,1981.5039999999997
89,7,1,0.0836364543999837,1.0,0.0,1.0,81.0,7.8,2312.74599981308,0.0,19708.257999999998,776.4209999999998,2093.1600000000008
89,7,2,0.0871065604162596,0.0,0.2,1.4,77.0,7.8,3231.443998813628,3.0,986.049,1706.761,1371.5649999999998
89,7,3,0.1144279376296362,6.0,1.2,1.0,95.0,7.6,3852.661998987194,0.0,389.24100000000004,1171.266,2295.814
90,7,0,0.0836364543999837,1.0,0.0,1.0,81.0,7.8,2312.74599981308,0.0,19708.257999999998,776.4209999999998,2093.1600000000008
90,7,1,0.0871065604162596,0.0,0.2,1.4,77.0,7.8,3231.443998813628,3.0,986.049,1706.761,1371.5649999999998
90,7,2,0.1144279376296362,6.0,1.2,1.0,95.0,7.6,3852.661998987194,0.0,389.24100000000004,1171.266,2295.814
90,7,3,0.076772015485237,0.0,0.2,0.8,66.0,6.8,6028.5489985942895,0.0,34.157000000000004,1754.936,4234.200000000001
91,7,0,0.0871065604162596,0.0,0.2,1.4,77.0,7.8,3231.443998813628,3.0,986.049,1706.761,1371.5649999999998
91,7,1,0.1144279376296362,6.0,1.2,1.0,95.0,7.6,3852.661998987194,0.0,389.24100000000004,1171.266,2295.814
91,7,2,0.076772015485237,0.0,0.2,0.8,66.0,6.8,6028.5489985942895,0.0,34.157000000000004,1754.936,4234.200000000001
91,7,3,0.1440639367890296,2.0,0.2,1.0,93.0,7.4,5035.644999742507,0.0,891.6529999999999,1859.5269999999998,2513.812000000001
92,8,0,0.1144279376296362,6.0,1.2,1.0,95.0,7.6,3852.661998987194,0.0,389.24100000000004,1171.266,2295.814
92,8,1,0.076772015485237,0.0,0.2,0.8,66.0,6.8,6028.5489985942895,0.0,34.157000000000004,1754.936,4234.200000000001
92,8,2,0.1440639367890296,2.0,0.2,1.0,93.0,7.4,5035.644999742507,0.0,891.6529999999999,1859.5269999999998,2513.812000000001
92,8,3,0.1038308889653645,2.0,0.4,1.2,84.0,7.4,4475.891999959949,1.0,2406.6110000000003,754.2769999999999,1307.6369999999995
93,7,0,0.076772015485237,0.0,0.2,0.8,66.0,6.8,6028.5489985942895,0.0,34.157000000000004,1754.936,4234.200000000001
93,7,1,0.1440639367890296,2.0,0.2,1.0,93.0,7.4,5035.644999742507,0.0,891.6529999999999,1859.5269999999998,2513.812000000001
93,7,2,0.1038308889653645,2.0,0.4,1.2,84.0,7.4,4475.891999959949,1.0,2406.6110000000003,754.2769999999999,1307.6369999999995
93,7,3,0.0921222333052219,0.0,0.6,1.0,89.0,7.8,1773.7219996452322,0.0,122.102,838.2849999999999,984.3600000000002
94,8,0,0.1440639367890296,2.0,0.2,1.0,93.0,7.4,5035.644999742507,0.0,891.6529999999999,1859.5269999999998,2513.812000000001
94,8,1,0.1038308889653645,2.0,0.4,1.2,84.0,7.4,4475.891999959949,1.0,2406.6110000000003,754.2769999999999,1307.6369999999995
94,8,2,0.0921222333052219,0.0,0.6,1.0,89.0,7.8,1773.7219996452322,0.0,122.102,838.2849999999999,984.3600000000002
94,8,3,0.1080663991151945,0.0,0.4,1.0,91.0,7.4,7018.261001348491,2.0,2362.063,1874.0710000000008,2776.328
95,8,0,0.1038308889653645,2.0,0.4,1.2,84.0,7.4,4475.891999959949,1.0,2406.6110000000003,754.2769999999999,1307.6369999999995
95,8,1,0.0921222333052219,0.0,0.6,1.0,89.0,7.8,1773.7219996452322,0.0,122.102,838.2849999999999,984.3600000000002
95,8,2,0.1080663991151945,0.0,0.4,1.0,91.0,7.4,7018.261001348491,2.0,2362.063,1874.0710000000008,2776.328
95,8,3,0.1201880832717655,0.0,0.2,1.0,90.0,7.6,4983.920999288562,0.0,161.324,2052.99,3128.489
96,7,0,0.0921222333052219,0.0,0.6,1.0,89.0,7.8,1773.7219996452322,0.0,122.102,838.2849999999999,984.3600000000002
96,7,1,0.1080663991151945,0.0,0.4,1.0,91.0,7.4,7018.261001348491,2.0,2362.063,1874.0710000000008,2776.328
96,7,2,0.1201880832717655,0.0,0.2,1.0,90.0,7.6,4983.920999288562,0.0,161.324,2052.99,3128.489
96,7,3,0.1270373422712845,6.0,0.3333333333333333,1.0,44.0,7.666666666666667,2492.8179993629456,0.0,19507.485,1302.125,12054.726
97,7,0,0.1080663991151945,0.0,0.4,1.0,91.0,7.4,7018.261001348491,2.0,2362.063,1874.0710000000008,2776.328
97,7,1,0.1201880832717655,0.0,0.2,1.0,90.0,7.6,4983.920999288562,0.0,161.324,2052.99,3128.489
97,7,2,0.1270373422712845,6.0,0.3333333333333333,1.0,44.0,7.666666666666667,2492.8179993629456,0.0,19507.485,1302.125,12054.726
97,7,3,0.0781375421662017,1.0,0.2,1.0,73.0,7.4,7752.552998781202,1.0,2035.217,6726.359,3217.933999999999
98,8,0,0.1201880832717655,0.0,0.2,1.0,90.0,7.6,4983.920999288562,0.0,161.324,2052.99,3128.489
98,8,1,0.1270373422712845,6.0,0.3333333333333333,1.0,44.0,7.666666666666667,2492.8179993629456,0.0,19507.485,1302.125,12054.726
98,8,2,0.0781375421662017,1.0,0.2,1.0,73.0,7.4,7752.552998781202,1.0,2035.217,6726.359,3217.933999999999
98,8,3,0.0928962657178071,0.0,0.0,0.8,81.0,7.0,4230.447000265119,1.0,1914.2350000000004,3629.224999999999,1152.6689999999994
99,8,0,0.1270373422712845,6.0,0.3333333333333333,1.0,44.0,7.666666666666667,2492.8179993629456,0.0,19507.485,1302.125,12054.726
99,8,1,0.0781375421662017,1.0,0.2,1.0,73.0,7.4,7752.552998781202,1.0,2035.217,6726.359,3217.933999999999
99,8,2,0.0928962657178071,0.0,0.0,0.8,81.0,7.0,4230.447000265119,1.0,1914.2350000000004,3629.224999999999,1152.6689999999994
99,8,3,0.1195549985213912,6.0,0.2,0.8,127.0,7.6,3964.784998178483,0.0,744.607,2345.5370000000003,1850.041999999999
100,7,0,0.0781375421662017,1.0,0.2,1.0,73.0,7.4,7752.552998781202,1.0,2035.217,6726.359,3217.933999999999
